월,월평균기온,월평균일교차,월평균최고기온,월평균최저기온,월평균상대습도,구분,분기,분기평균기온,분기평균일교차,분기평균최고기온,분기평균최저기온,분기평균상대습도,지점번호
,,,,,,분기별,2014Q4,5.63,12.28,12.44,0.16,64.14,동두천
1.0,2.5,8.86,6.93,-1.94,47.23,월별,,,,,,,동해
2.0,1.77,6.76,5.36,-1.4,73.75,월별,,,,,,,동해
3.0,4.77,9.25,12.69,3.44,52.95,월별,,,,,,,동해
4.0,13.2,8.75,17.55,8.8,59.39,월별,,,,,,,동해
5.0,18.72,9.88,23.8,13.92,53.84,월별,,,,,,,동해
6.0,19.96,6.22,23.47,17.25,79.49,월별,,,,,,,동해
7.0,24.58,6.93,28.36,21.44,72.62,월별,,,,,,,동해
8.0,22.81,6.16,26.13,19.97,81.93,월별,,,,,,,동해
9.0,20.45,7.97,24.71,16.73,76.29,월별,,,,,,,동해
10.0,15.52,9.44,20.28,10.84,62.49,월별,,,,,,,동해
11.0,10.36,8.42,14.53,6.11,55.83,월별,,,,,,,동해
12.0,1.77,9.08,6.35,-2.72,33.06,월별,,,,,,,동해
,,,,,,분기별,2014Q1,3.05,8.34,8.43,0.08,57.45,동해
,,,,,,분기별,2014Q2,17.31,8.3,21.63,13.33,64.12,동해
,,,,,,분기별,2014Q3,22.64,7.01,26.42,19.41,76.95,동해
,,,,,,분기별,2014Q4,9.2,8.98,13.71,4.73,50.4,동해
1.0,2.29,8.81,6.99,-1.82,75.8,월별,,,,,,,목포
2.0,3.56,7.9,8.06,0.16,78.04,월별,,,,,,,목포
3.0,7.73,8.28,12.22,3.95,80.17,월별,,,,,,,목포
4.0,13.18,8.46,18.1,9.63,77.28,월별,,,,,,,목포
5.0,17.79,8.96,22.73,13.76,80.07,월별,,,,,,,목포
6.0,21.72,5.92,25.12,19.2,91.05,월별,,,,,,,목포
7.0,24.48,5.54,27.67,22.13,95.02,월별,,,,,,,목포
8.0,24.06,4.71,26.82,22.11,96.23,월별,,,,,,,목포
9.0,22.15,7.36,26.42,19.06,87.48,월별,,,,,,,목포
10.0,16.92,9.15,21.73,12.59,83.31,월별,,,,,,,목포
11.0,10.93,7.69,15.13,7.44,84.1,월별,,,,,,,목포
12.0,2.33,6.85,5.95,-0.9,84.36,월별,,,,,,,목포
,,,,,,분기별,2014Q1,4.56,8.34,9.13,0.78,78.0,목포
,,,,,,분기별,2014Q2,17.56,7.8,21.99,14.19,82.77,목포
,,,,,,분기별,2014Q3,23.58,5.85,26.98,21.12,92.97,목포
,,,,,,분기별,2014Q4,10.05,7.9,14.26,6.36,83.92,목포
1.0,-0.0,10.95,5.6,-5.35,47.76,월별,,,,,,,문경
2.0,1.9,11.36,7.78,-3.58,53.59,월별,,,,,,,문경
3.0,7.6,12.21,13.8,1.59,51.42,월별,,,,,,,문경
4.0,13.57,13.61,20.51,6.9,47.49,월별,,,,,,,문경
5.0,18.23,15.06,25.86,10.8,49.98,월별,,,,,,,문경
6.0,21.4,10.22,26.94,16.72,67.32,월별,,,,,,,문경
7.0,24.59,9.64,29.91,20.27,72.5,월별,,,,,,,문경
8.0,22.68,7.71,27.13,19.42,80.21,월별,,,,,,,문경
9.0,19.32,11.49,25.91,14.42,76.06,월별,,,,,,,문경
10.0,12.59,13.25,20.04,6.79,71.63,월별,,,,,,,문경
11.0,7.25,11.11,13.18,2.07,62.63,월별,,,,,,,문경
12.0,-2.38,9.25,2.47,-6.78,50.94,월별,,,,,,,문경
,,,,,,분기별,2014Q1,3.21,11.51,9.1,-2.41,50.84,문경
,,,,,,분기별,2014Q2,17.74,12.98,24.45,11.47,54.88,문경
,,,,,,분기별,2014Q3,22.23,9.59,27.67,18.08,76.26,문경
,,,,,,분기별,2014Q4,5.8,11.2,11.88,0.68,61.72,문경
1.0,1.1,14.92,9.35,-5.58,50.91,월별,,,,,,,밀양
2.0,4.46,11.71,10.57,-1.14,55.81,월별,,,,,,,밀양
3.0,8.98,13.17,15.77,2.6,56.35,월별,,,,,,,밀양
4.0,14.22,14.87,22.13,7.26,53.67,월별,,,,,,,밀양
5.0,19.45,15.82,27.63,11.81,54.2,월별,,,,,,,밀양
6.0,22.66,10.39,28.57,18.18,64.44,월별,,,,,,,밀양
7.0,25.78,9.72,31.27,21.55,72.3,월별,,,,,,,밀양
8.0,24.5,8.07,29.2,21.13,76.69,월별,,,,,,,밀양
9.0,21.51,11.74,28.11,16.37,72.99,월별,,,,,,,밀양
10.0,15.42,12.67,22.55,9.87,70.83,월별,,,,,,,밀양
11.0,9.0,13.37,16.39,3.02,68.42,월별,,,,,,,밀양
12.0,0.5,12.09,7.08,-5.01,56.67,월별,,,,,,,밀양
,,,,,,분기별,2014Q1,4.86,13.32,11.94,-1.38,54.31,밀양
,,,,,,분기별,2014Q2,18.78,13.72,26.12,12.41,57.4,밀양
,,,,,,분기별,2014Q3,23.96,9.82,29.54,19.72,74.01,밀양
,,,,,,분기별,2014Q4,8.3,12.7,15.32,2.62,65.27,밀양
1.0,0.09,5.55,2.92,-2.64,60.61,월별,,,,,,,백령도
2.0,-0.01,5.15,3.02,-2.13,60.98,월별,,,,,,,백령도
3.0,4.85,5.39,7.85,2.47,67.42,월별,,,,,,,백령도
4.0,10.29,7.74,14.76,7.02,66.43,월별,,,,,,,백령도
5.0,14.09,6.55,17.71,11.16,71.17,월별,,,,,,,백령도
6.0,19.75,6.27,23.44,17.17,82.2,월별,,,,,,,백령도
7.0,22.86,6.27,26.44,20.17,85.13,월별,,,,,,,백령도
8.0,23.06,5.94,26.49,20.55,78.42,월별,,,,,,,백령도
9.0,19.89,5.59,23.16,17.57,70.36,월별,,,,,,,백령도
10.0,14.95,5.17,17.89,12.72,66.22,월별,,,,,,,백령도
11.0,9.25,4.28,11.63,7.36,59.07,월별,,,,,,,백령도
12.0,-0.33,5.16,2.47,-2.69,59.68,월별,,,,,,,백령도
,,,,,,분기별,2014Q1,1.7,5.37,4.65,-0.72,63.07,백령도
,,,,,,분기별,2014Q2,14.7,6.85,18.63,11.78,73.25,백령도
,,,,,,분기별,2014Q3,21.96,5.94,25.39,19.45,78.05,백령도
,,,,,,분기별,2014Q4,7.95,4.87,10.65,5.78,61.68,백령도
1.0,0.65,9.68,5.49,-4.19,64.43,월별,,,,,,,보령
2.0,2.68,9.08,7.54,-1.54,62.1,월별,,,,,,,보령
3.0,6.95,9.6,11.7,2.1,70.79,월별,,,,,,,보령
4.0,12.12,10.66,17.81,7.15,68.38,월별,,,,,,,보령
5.0,16.59,9.63,21.52,11.89,73.33,월별,,,,,,,보령
6.0,21.74,7.51,25.91,18.4,80.96,월별,,,,,,,보령
7.0,24.54,6.6,28.25,21.66,89.53,월별,,,,,,,보령
8.0,23.83,6.19,27.32,21.13,88.48,월별,,,,,,,보령
9.0,21.17,9.13,26.19,17.06,82.43,월별,,,,,,,보령
10.0,15.58,10.14,20.89,10.76,74.14,월별,,,,,,,보령
11.0,9.29,8.58,14.02,5.43,76.9,월별,,,,,,,보령
12.0,-0.05,7.91,4.06,-3.85,74.92,월별,,,,,,,보령
,,,,,,분기별,2014Q1,3.45,9.47,8.27,-1.2,65.9,보령
,,,,,,분기별,2014Q2,16.81,9.27,21.74,12.48,74.21,보령
,,,,,,분기별,2014Q3,23.2,7.29,27.27,19.98,86.86,보령
,,,,,,분기별,2014Q4,8.26,8.88,12.98,4.1,75.3,보령
1.0,2.33,12.46,8.66,-3.8,54.94,월별,,,,,,,보성군
2.0,4.41,10.99,9.93,-1.06,58.13,월별,,,,,,,보성군
3.0,8.57,11.59,14.3,2.71,62.96,월별,,,,,,,보성군
4.0,13.89,12.78,20.36,7.58,58.55,월별,,,,,,,보성군
5.0,18.25,13.11,24.85,11.74,61.08,월별,,,,,,,보성군
6.0,22.37,7.59,26.51,18.92,70.54,월별,,,,,,,보성군
7.0,24.86,6.68,28.58,21.9,77.9,월별,,,,,,,보성군
8.0,24.62,6.23,28.18,21.95,79.16,월별,,,,,,,보성군
9.0,21.79,9.42,26.93,17.51,72.95,월별,,,,,,,보성군
10.0,16.09,11.85,22.25,10.4,68.47,월별,,,,,,,보성군
11.0,10.57,10.4,15.88,5.48,64.01,월별,,,,,,,보성군
12.0,2.21,9.4,7.04,-2.36,61.81,월별,,,,,,,보성군
,,,,,,분기별,2014Q1,5.12,11.7,11.0,-0.71,58.7,보성군
,,,,,,분기별,2014Q2,18.17,11.18,23.92,12.73,63.36,보성군
,,,,,,분기별,2014Q3,23.78,7.42,27.91,20.48,76.71,보성군
,,,,,,분기별,2014Q4,9.61,10.55,15.05,4.49,64.77,보성군
1.0,-2.07,13.32,5.19,-8.13,71.23,월별,,,,,,,보은
2.0,0.91,12.1,7.35,-4.74,69.46,월별,,,,,,,보은
3.0,6.27,13.71,13.34,-0.37,67.48,월별,,,,,,,보은
4.0,12.35,15.48,20.35,4.87,64.42,월별,,,,,,,보은
5.0,17.64,15.51,25.55,10.05,57.45,월별,,,,,,,보은
6.0,21.63,10.57,27.43,16.86,71.31,월별,,,,,,,보은
7.0,24.27,9.4,29.5,20.1,79.4,월별,,,,,,,보은
8.0,22.72,7.68,27.08,19.4,84.9,월별,,,,,,,보은
9.0,19.17,11.98,25.93,13.96,81.61,월별,,,,,,,보은
10.0,12.4,14.35,20.39,6.03,77.4,월별,,,,,,,보은
11.0,6.41,12.67,13.4,0.73,74.61,월별,,,,,,,보은
12.0,-3.59,10.93,2.09,-8.84,69.18,월별,,,,,,,보은
,,,,,,분기별,2014Q1,1.73,13.07,8.67,-4.4,69.39,보은
,,,,,,분기별,2014Q2,17.21,13.87,24.46,10.59,64.32,보은
,,,,,,분기별,2014Q3,22.08,9.66,27.52,17.86,81.97,보은
,,,,,,분기별,2014Q4,5.06,12.65,11.94,-0.71,73.72,보은
1.0,-4.03,14.5,3.59,-10.91,60.56,월별,,,,,,,봉화
2.0,-1.25,13.14,5.6,-7.54,62.8,월별,,,,,,,봉화
3.0,4.15,14.4,11.4,-3.01,61.17,월별,,,,,,,봉화
4.0,10.44,15.55,18.3,2.75,57.08,월별,,,,,,,봉화
5.0,15.6,16.89,24.23,7.35,59.57,월별,,,,,,,봉화
6.0,15.69,11.19,25.6,14.41,72.0,월별,,,,,,,봉화
7.0,22.87,10.79,28.81,18.02,76.92,월별,,,,,,,봉화
8.0,21.43,8.45,26.28,17.83,85.09,월별,,,,,,,봉화
9.0,17.79,12.52,24.78,12.26,81.75,월별,,,,,,,봉화
10.0,11.07,14.79,19.06,4.26,77.56,월별,,,,,,,봉화
11.0,4.83,13.55,12.41,-1.14,74.65,월별,,,,,,,봉화
12.0,-4.18,12.17,1.93,-10.24,57.46,월별,,,,,,,봉화
,,,,,,분기별,2014Q1,-0.35,14.04,6.91,-7.14,61.47,봉화
,,,,,,분기별,2014Q2,13.93,14.57,22.73,8.16,62.85,봉화
,,,,,,분기별,2014Q3,20.73,10.56,26.64,16.08,81.25,봉화
,,,,,,분기별,2014Q4,3.9,13.5,11.12,-2.38,69.84,봉화
1.0,4.96,8.56,9.74,1.18,41.37,월별,,,,,,,부산
2.0,5.84,7.26,9.92,2.66,61.62,월별,,,,,,,부산
3.0,9.82,8.35,14.51,6.16,59.67,월별,,,,,,,부산
4.0,14.6,8.09,19.25,11.16,59.35,월별,,,,,,,부산
5.0,18.71,7.83,23.18,15.35,68.4,월별,,,,,,,부산
6.0,21.4,5.87,24.9,19.03,80.17,월별,,,,,,,부산
7.0,24.77,5.67,28.1,22.43,85.24,월별,,,,,,,부산
8.0,24.16,4.88,27.09,22.21,85.92,월별,,,,,,,부산
9.0,22.66,6.58,26.46,19.88,75.16,월별,,,,,,,부산
10.0,17.87,7.51,22.14,14.64,68.25,월별,,,,,,,부산
11.0,12.68,8.19,17.37,9.18,61.04,월별,,,,,,,부산
12.0,3.53,8.68,8.22,-0.46,50.04,월별,,,,,,,부산
,,,,,,분기별,2014Q1,6.91,8.08,11.44,3.36,53.97,부산
,,,,,,분기별,2014Q2,18.24,7.27,22.45,15.18,69.3,부산
,,,,,,분기별,2014Q3,23.88,5.7,27.22,21.53,82.18,부산
,,,,,,분기별,2014Q4,11.35,8.13,15.89,7.77,59.76,부산
1.0,0.71,10.89,6.4,-4.49,66.28,월별,,,,,,,부안
2.0,2.6,10.79,8.36,-2.44,64.33,월별,,,,,,,부안
3.0,7.29,10.95,13.04,2.09,65.98,월별,,,,,,,부안
4.0,12.47,11.66,18.81,7.15,64.6,월별,,,,,,,부안
5.0,17.65,11.75,23.99,12.25,63.27,월별,,,,,,,부안
6.0,22.27,8.24,26.88,18.64,71.37,월별,,,,,,,부안
7.0,24.87,7.35,29.17,21.82,78.3,월별,,,,,,,부안
8.0,23.75,6.51,27.55,21.05,81.28,월별,,,,,,,부안
9.0,21.16,9.65,26.45,16.8,75.25,월별,,,,,,,부안
10.0,15.29,12.18,21.64,9.46,71.53,월별,,,,,,,부안
11.0,9.01,9.65,14.11,4.47,74.43,월별,,,,,,,부안
12.0,-0.05,8.45,4.32,-4.13,75.3,월별,,,,,,,부안
,,,,,,분기별,2014Q1,3.57,10.88,9.29,-1.59,65.57,부안
,,,,,,분기별,2014Q2,17.46,10.56,23.24,12.68,66.38,부안
,,,,,,분기별,2014Q3,23.28,7.81,27.74,19.92,78.31,부안
,,,,,,분기별,2014Q4,8.07,10.1,13.35,3.25,73.75,부안
1.0,-0.85,12.75,6.03,-6.73,70.0,월별,,,,,,,부여
2.0,2.58,11.06,8.44,-2.62,63.86,월별,,,,,,,부여
3.0,7.16,12.47,13.67,1.2,70.5,월별,,,,,,,부여
4.0,13.23,14.04,20.79,6.75,65.81,월별,,,,,,,부여
5.0,17.85,13.64,25.16,11.52,68.51,월별,,,,,,,부여
6.0,22.39,10.2,28.09,17.89,76.58,월별,,,,,,,부여
7.0,25.15,8.48,29.96,21.48,83.22,월별,,,,,,,부여
8.0,23.78,7.16,27.9,20.74,85.66,월별,,,,,,,부여
9.0,20.66,11.39,27.06,15.66,80.41,월별,,,,,,,부여
10.0,14.24,13.01,21.45,8.43,77.23,월별,,,,,,,부여
11.0,7.86,11.11,14.18,3.06,81.04,월별,,,,,,,부여
12.0,-1.58,9.52,3.43,-6.09,79.4,월별,,,,,,,부여
,,,,,,분기별,2014Q1,2.97,12.13,9.41,-2.72,68.26,부여
,,,,,,분기별,2014Q2,17.82,12.64,24.68,12.05,70.28,부여
,,,,,,분기별,2014Q3,23.22,8.99,28.32,19.33,83.12,부여
,,,,,,분기별,2014Q4,6.83,11.22,13.01,1.79,79.2,부여
1.0,1.24,9.18,5.58,-3.61,46.32,월별,,,,,,,북강릉
2.0,0.69,6.76,4.13,-2.62,72.45,월별,,,,,,,북강릉
3.0,7.43,9.6,11.92,2.32,52.18,월별,,,,,,,북강릉
4.0,13.16,9.43,17.78,8.35,54.9,월별,,,,,,,북강릉
5.0,18.76,10.84,24.28,13.44,49.47,월별,,,,,,,북강릉
6.0,19.71,6.71,23.47,16.76,77.4,월별,,,,,,,북강릉
7.0,24.92,8.32,29.34,21.01,68.26,월별,,,,,,,북강릉
8.0,22.71,6.24,26.03,19.8,78.82,월별,,,,,,,북강릉
9.0,20.02,7.71,24.13,16.42,73.88,월별,,,,,,,북강릉
10.0,15.16,9.32,19.82,10.5,59.7,월별,,,,,,,북강릉
11.0,9.51,8.27,13.57,5.3,54.75,월별,,,,,,,북강릉
12.0,0.23,9.75,4.89,-4.85,34.51,월별,,,,,,,북강릉
,,,,,,분기별,2014Q1,3.2,8.57,7.31,-1.26,56.47,북강릉
,,,,,,분기별,2014Q2,17.23,9.01,21.87,12.86,60.47,북강릉
,,,,,,분기별,2014Q3,22.58,7.42,26.52,19.11,73.65,북강릉
,,,,,,분기별,2014Q4,8.29,9.12,12.75,3.63,49.6,북강릉
1.0,3.06,10.03,8.45,-1.57,40.36,월별,,,,,,,북창원
2.0,4.77,8.88,9.53,0.65,61.78,월별,,,,,,,북창원
3.0,9.18,10.19,14.64,4.45,64.15,월별,,,,,,,북창원
4.0,14.32,11.7,20.93,9.23,57.49,월별,,,,,,,북창원
5.0,19.43,11.97,25.81,13.85,59.97,월별,,,,,,,북창원
6.0,21.92,8.54,26.82,18.28,74.78,월별,,,,,,,북창원
7.0,25.2,8.01,29.85,21.84,81.14,월별,,,,,,,북창원
8.0,20.28,6.61,28.09,21.48,80.67,월별,,,,,,,북창원
9.0,21.72,9.38,26.98,17.6,77.07,월별,,,,,,,북창원
10.0,16.23,10.41,21.82,11.41,71.87,월별,,,,,,,북창원
11.0,10.33,9.76,15.63,5.87,67.39,월별,,,,,,,북창원
12.0,1.77,9.57,6.93,-2.64,53.49,월별,,,,,,,북창원
,,,,,,분기별,2014Q1,5.7,9.72,10.92,1.19,55.22,북창원
,,,,,,분기별,2014Q2,18.57,10.75,24.54,13.78,64.03,북창원
,,,,,,분기별,2014Q3,22.41,7.98,28.32,20.33,79.65,북창원
,,,,,,분기별,2014Q4,9.43,9.92,14.78,4.87,64.22,북창원
1.0,0.85,12.92,7.74,-5.18,46.76,월별,,,,,,,산청
2.0,3.01,11.9,9.35,-2.55,54.91,월별,,,,,,,산청
3.0,7.93,11.76,13.95,2.18,54.35,월별,,,,,,,산청
4.0,13.36,13.58,20.44,6.86,53.13,월별,,,,,,,산청
5.0,18.27,14.72,25.75,11.03,54.43,월별,,,,,,,산청
6.0,21.45,9.46,26.67,17.21,70.51,월별,,,,,,,산청
7.0,24.18,8.61,28.97,20.36,79.1,월별,,,,,,,산청
8.0,23.32,6.92,27.46,20.54,83.64,월별,,,,,,,산청
9.0,20.03,10.88,26.36,15.48,77.11,월별,,,,,,,산청
10.0,13.76,12.85,21.04,8.19,74.42,월별,,,,,,,산청
11.0,8.59,11.7,15.09,3.4,66.33,월별,,,,,,,산청
12.0,0.63,9.71,5.86,-3.85,49.87,월별,,,,,,,산청
,,,,,,분기별,2014Q1,3.96,12.2,10.38,-1.83,51.91,산청
,,,,,,분기별,2014Q2,17.7,12.61,24.3,11.69,59.3,산청
,,,,,,분기별,2014Q3,22.54,8.78,27.61,18.83,79.98,산청
,,,,,,분기별,2014Q4,7.65,11.42,13.99,2.57,63.51,산청
1.0,-0.11,11.08,5.62,-5.46,50.45,월별,,,,,,,상주
2.0,1.64,11.04,7.45,-3.59,58.11,월별,,,,,,,상주
3.0,7.66,11.75,13.67,1.92,53.44,월별,,,,,,,상주
4.0,13.64,13.12,20.64,7.52,51.19,월별,,,,,,,상주
5.0,19.0,14.16,26.32,12.16,49.85,월별,,,,,,,상주
6.0,22.09,10.16,27.9,17.73,65.12,월별,,,,,,,상주
7.0,24.95,9.25,30.24,20.99,71.34,월별,,,,,,,상주
8.0,23.06,7.61,27.48,19.87,78.08,월별,,,,,,,상주
9.0,19.87,10.72,25.98,15.26,74.03,월별,,,,,,,상주
10.0,13.02,13.06,20.44,7.37,71.63,월별,,,,,,,상주
11.0,8.24,10.55,13.86,3.31,64.6,월별,,,,,,,상주
12.0,-1.13,8.43,3.25,-5.17,55.55,월별,,,,,,,상주
,,,,,,분기별,2014Q1,3.11,11.3,8.96,-2.33,53.86,상주
,,,,,,분기별,2014Q2,18.25,12.5,24.97,12.47,55.33,상주
,,,,,,분기별,2014Q3,22.66,9.18,27.92,18.75,74.49,상주
,,,,,,분기별,2014Q4,6.69,10.68,12.5,1.82,63.92,상주
1.0,8.23,7.3,11.95,4.65,60.54,월별,,,,,,,서귀포
2.0,8.64,6.34,12.13,5.8,69.75,월별,,,,,,,서귀포
3.0,11.94,6.78,15.4,8.61,63.95,월별,,,,,,,서귀포
4.0,15.72,7.12,19.63,12.52,63.63,월별,,,,,,,서귀포
5.0,19.48,7.48,23.59,16.11,66.08,월별,,,,,,,서귀포
6.0,21.6,5.35,24.68,19.33,82.41,월별,,,,,,,서귀포
7.0,25.33,4.98,28.2,23.22,85.3,월별,,,,,,,서귀포
8.0,25.5,4.55,28.09,23.54,83.66,월별,,,,,,,서귀포
9.0,24.32,5.84,27.48,21.63,73.47,월별,,,,,,,서귀포
10.0,20.12,6.8,23.85,17.05,68.01,월별,,,,,,,서귀포
11.0,15.0,7.2,18.99,11.79,66.73,월별,,,,,,,서귀포
12.0,7.69,7.06,11.39,4.33,63.67,월별,,,,,,,서귀포
,,,,,,분기별,2014Q1,9.63,6.82,13.19,6.37,64.58,서귀포
,,,,,,분기별,2014Q2,18.94,6.66,22.64,15.99,70.66,서귀포
,,,,,,분기별,2014Q3,25.06,5.12,27.93,22.81,80.89,서귀포
,,,,,,분기별,2014Q4,14.26,7.02,18.06,11.05,66.13,서귀포
1.0,-0.84,11.19,4.55,-6.64,76.21,월별,,,,,,,서산
2.0,1.48,9.65,6.74,-2.91,73.14,월별,,,,,,,서산
3.0,6.42,11.22,12.02,0.8,75.88,월별,,,,,,,서산
4.0,12.23,13.22,19.43,6.21,72.58,월별,,,,,,,서산
5.0,16.85,11.36,22.92,11.56,76.21,월별,,,,,,,서산
6.0,21.85,8.94,26.97,18.03,81.5,월별,,,,,,,서산
7.0,24.48,7.74,28.87,21.13,85.49,월별,,,,,,,서산
8.0,23.61,7.31,27.66,20.35,84.78,월별,,,,,,,서산
9.0,20.55,11.22,26.56,15.33,80.49,월별,,,,,,,서산
10.0,14.41,12.57,21.0,8.43,75.49,월별,,,,,,,서산
11.0,8.23,10.34,13.71,3.37,77.81,월별,,,,,,,서산
12.0,-1.36,8.46,2.82,-5.64,76.16,월별,,,,,,,서산
,,,,,,분기별,2014Q1,2.38,10.72,7.8,-2.92,75.14,서산
,,,,,,분기별,2014Q2,16.98,11.18,23.11,11.93,76.76,서산
,,,,,,분기별,2014Q3,22.91,8.73,27.71,18.98,83.62,서산
,,,,,,분기별,2014Q4,7.08,10.46,12.5,2.04,76.47,서산
1.0,-0.68,8.41,3.54,-4.87,50.08,월별,,,,,,,서울
2.0,1.93,8.41,6.6,-1.81,51.98,월별,,,,,,,서울
3.0,7.89,9.53,13.06,3.53,59.84,월별,,,,,,,서울
4.0,13.96,10.24,19.64,9.4,59.87,월별,,,,,,,서울
5.0,18.95,11.45,25.25,13.8,59.06,월별,,,,,,,서울
6.0,23.06,8.06,27.77,19.71,72.81,월별,,,,,,,서울
7.0,26.15,7.71,30.64,22.93,74.24,월별,,,,,,,서울
8.0,25.16,6.84,28.95,22.12,77.19,월별,,,,,,,서울
9.0,22.06,8.94,26.98,18.04,68.5,월별,,,,,,,서울
10.0,15.64,10.73,21.42,10.68,63.16,월별,,,,,,,서울
11.0,8.95,8.9,13.79,4.88,60.93,월별,,,,,,,서울
12.0,-2.92,8.22,1.5,-6.72,56.26,월별,,,,,,,서울
,,,,,,분기별,2014Q1,3.08,8.8,7.77,-1.03,54.03,서울
,,,,,,분기별,2014Q2,18.66,9.93,24.23,14.3,63.86,서울
,,,,,,분기별,2014Q3,24.48,7.82,28.88,21.06,73.36,서울
,,,,,,분기별,2014Q4,7.2,9.29,12.22,2.93,60.11,서울
1.0,5.96,8.19,9.93,1.74,63.43,월별,,,,,,,성산
2.0,7.17,6.36,10.32,3.95,70.14,월별,,,,,,,성산
3.0,10.43,7.96,14.23,6.27,67.57,월별,,,,,,,성산
4.0,14.42,8.2,18.46,10.26,67.94,월별,,,,,,,성산
5.0,18.07,9.76,22.89,13.13,71.33,월별,,,,,,,성산
6.0,20.82,6.14,23.97,17.84,86.15,월별,,,,,,,성산
7.0,24.5,5.2,27.29,22.08,89.42,월별,,,,,,,성산
8.0,24.8,4.55,27.4,22.85,87.25,월별,,,,,,,성산
9.0,23.45,6.04,26.62,20.58,77.51,월별,,,,,,,성산
10.0,18.77,6.81,22.28,15.47,74.39,월별,,,,,,,성산
11.0,13.33,7.6,17.18,9.57,71.41,월별,,,,,,,성산
12.0,5.86,7.44,9.61,2.17,69.81,월별,,,,,,,성산
,,,,,,분기별,2014Q1,7.87,7.54,11.53,3.99,66.95,성산
,,,,,,분기별,2014Q2,17.77,8.05,21.79,13.74,75.1,성산
,,,,,,분기별,2014Q3,24.26,5.26,27.11,21.85,84.81,성산
,,,,,,분기별,2014Q4,12.65,7.28,16.34,9.07,71.88,성산
1.0,1.87,8.35,5.75,-2.61,50.36,월별,,,,,,,속초
2.0,1.04,6.76,4.49,-2.27,77.8,월별,,,,,,,속초
3.0,7.92,8.99,12.17,3.18,57.18,월별,,,,,,,속초
4.0,13.27,8.82,17.58,8.76,64.68,월별,,,,,,,속초
5.0,18.13,9.89,23.41,13.52,62.29,월별,,,,,,,속초
6.0,19.87,5.77,23.26,17.49,89.57,월별,,,,,,,속초
7.0,25.08,7.0,28.73,21.73,79.49,월별,,,,,,,속초
8.0,23.52,5.95,26.64,20.69,87.78,월별,,,,,,,속초
9.0,20.58,7.52,24.48,16.96,83.57,월별,,,,,,,속초
10.0,15.75,8.77,19.96,11.19,66.97,월별,,,,,,,속초
11.0,10.21,7.85,14.11,6.26,60.44,월별,,,,,,,속초
12.0,0.64,8.27,4.6,-3.67,38.14,월별,,,,,,,속초
,,,,,,분기별,2014Q1,3.7,8.08,7.57,-0.51,61.25,속초
,,,,,,분기별,2014Q2,17.1,8.18,21.44,13.26,72.07,속초
,,,,,,분기별,2014Q3,23.09,6.82,26.64,19.82,83.62,속초
,,,,,,분기별,2014Q4,8.85,8.3,12.88,4.57,55.12,속초
1.0,-0.65,10.21,4.45,-5.76,60.83,월별,,,,,,,수원
2.0,2.08,9.69,7.37,-2.32,61.04,월별,,,,,,,수원
3.0,7.56,11.39,13.65,2.25,61.36,월별,,,,,,,수원
4.0,13.32,11.95,19.88,7.93,62.46,월별,,,,,,,수원
5.0,18.22,12.7,25.23,12.53,63.11,월별,,,,,,,수원
6.0,22.85,9.28,28.12,18.84,73.72,월별,,,,,,,수원
7.0,25.6,8.43,30.45,22.02,78.95,월별,,,,,,,수원
8.0,24.7,7.39,28.9,21.51,81.19,월별,,,,,,,수원
9.0,21.78,9.83,27.13,17.3,73.42,월별,,,,,,,수원
10.0,15.21,11.46,21.48,10.02,69.03,월별,,,,,,,수원
11.0,8.54,10.26,13.92,3.66,69.67,월별,,,,,,,수원
12.0,-2.06,8.7,2.58,-6.13,60.15,월별,,,,,,,수원
,,,,,,분기별,2014Q1,3.03,10.46,8.52,-1.93,61.08,수원
,,,,,,분기별,2014Q2,18.13,11.33,24.42,13.09,66.39,수원
,,,,,,분기별,2014Q3,24.05,8.54,28.85,20.31,77.9,수원
,,,,,,분기별,2014Q4,7.22,10.14,12.64,2.51,66.25,수원
1.0,-0.15,13.29,6.94,-6.35,65.25,월별,,,,,,,순창군
2.0,3.09,12.14,9.45,-2.69,61.1,월별,,,,,,,순창군
3.0,7.38,12.99,14.01,1.02,64.15,월별,,,,,,,순창군
4.0,9.63,13.92,20.78,6.86,57.73,월별,,,,,,,순창군
5.0,18.25,14.62,25.77,11.15,62.67,월별,,,,,,,순창군
6.0,22.44,10.35,28.24,17.89,70.77,월별,,,,,,,순창군
7.0,24.97,8.93,30.09,21.16,78.82,월별,,,,,,,순창군
8.0,24.29,7.03,28.37,21.35,81.16,월별,,,,,,,순창군
9.0,21.14,11.58,27.74,16.16,75.66,월별,,,,,,,순창군
10.0,14.87,13.43,22.17,8.75,73.34,월별,,,,,,,순창군
11.0,8.45,11.79,14.93,3.13,75.33,월별,,,,,,,순창군
12.0,-0.45,9.13,4.6,-4.53,75.42,월별,,,,,,,순창군
,,,,,,분기별,2014Q1,3.45,12.83,10.16,-2.67,63.58,순창군
,,,,,,분기별,2014Q2,16.79,12.98,24.94,11.96,63.71,순창군
,,,,,,분기별,2014Q3,23.49,9.15,28.75,19.59,78.58,순창군
,,,,,,분기별,2014Q4,7.61,11.45,13.89,2.44,74.69,순창군
1.0,0.78,12.64,7.45,-5.18,58.91,월별,,,,,,,순천
2.0,2.81,12.22,9.41,-2.81,62.24,월별,,,,,,,순천
